Token ID   | Count      | Decoded Value
5151       | 1          | 'iot'
22963      | 1          | ' pathways'
20853      | 1          | 'berries'
5752       | 1          | ' row'
5150       | 1          | ' proposed'
22974      | 1          | ' learns'
22977      | 1          | 'moon'
20842      | 1          | ' prints'
22988      | 1          | 'peace'
20841      | 1          | ' downward'
23002      | 1          | 'Exec'
20828      | 1          | ' Bin'
23019      | 1          | ' withdrawn'
23023      | 1          | ' Pierce'
5146       | 1          | 'going'
5761       | 1          | ' vision'
20817      | 1          | 'ivia'
23041      | 1          | 'Es'
23061      | 1          | 'Listen'
20813      | 1          | ' merchandise'
23071      | 1          | ' judgement'
23078      | 1          | ' Valentine'
23085      | 1          | ' fulfilled'
5764       | 1          | ' award'
23104      | 1          | 'strate'
23107      | 1          | ' owning'
20797      | 1          | 'fill'
20791      | 1          | ' offspring'
5135       | 1          | 'hens'
23119      | 1          | 'Jew'
23125      | 1          | ' warmth'
23129      | 1          | ' emperor'
5767       | 1          | 'war'
20784      | 1          | ' blades'
23145      | 1          | ' lev'
20778      | 1          | ' stagger'
23147      | 1          | ' pouring'
5772       | 1          | ' param'
5782       | 1          | ' ath'
20734      | 1          | ' bodily'
23154      | 1          | 'ysics'
5784       | 1          | ' forg'
20720      | 1          | ' chopped'
23162      | 1          | ' imperfect'
20710      | 1          | ' carpet'
20709      | 1          | 'beh'
20707      | 1          | ' delighted'
5794       | 1          | ' format'
5106       | 1          | 'icians'
23182      | 1          | ' browsing'
20696      | 1          | 'redits'
5103       | 1          | ' construction'
20694      | 1          | ' removes'
5094       | 1          | ' Public'
5796       | 1          | 'sm'
23219      | 1          | ' Reason'
23221      | 1          | ' accidental'
23232      | 1          | ' unrel'
20681      | 1          | ' sci'
23247      | 1          | ' undergoing'
23250      | 1          | ' proportions'
23254      | 1          | ' warmer'
5088       | 1          | 'odd'
20675      | 1          | ' traces'
5797       | 1          | ' agent'
20669      | 1          | ' nurses'
20667      | 1          | ' boil'
5802       | 1          | ' tough'
5082       | 1          | 'agement'
20658      | 1          | ' cleans'
5079       | 1          | ' annual'
5078       | 1          | ' switch'
5077       | 1          | 'ancing'
5071       | 1          | ' discovered'
23308      | 1          | ' occupations'
5803       | 1          | ' Jesus'
23316      | 1          | 'east'
5067       | 1          | 'ader'
23331      | 1          | 'Friend'
23335      | 1          | 'mph'
20643      | 1          | ' freel'
20637      | 1          | 'avin'
5033       | 1          | ' becoming'
23369      | 1          | ' Eden'
20629      | 1          | ' oils'
23396      | 1          | 'Age'
23400      | 1          | 'nings'
20611      | 1          | ' shoots'
20609      | 1          | 'isure'
5819       | 1          | 'uster'
5821       | 1          | ' Ill'
5028       | 1          | 'ules'
20564      | 1          | 'Dri'
23437      | 1          | 'renched'
5844       | 1          | ' Cre'
23446      | 1          | ' survivor'
5022       | 1          | ' mix'
5847       | 1          | 'iser'
23463      | 1          | ' commits'
20534      | 1          | ' cement'
5851       | 1          | ' Aw'
23474      | 1          | ' cites'
23482      | 1          | ' whereby'
23501      | 1          | ' Cliff'
20518      | 1          | ' washing'
23528      | 1          | 'tro'
20516      | 1          | ' tougher'
20482      | 1          | 'anting'
20477      | 1          | 'rays'
20473      | 1          | 'imon'
23563      | 1          | 'weather'
5872       | 1          | 'arden'
20463      | 1          | ' Few'
23570      | 1          | 'ettle'
4998       | 1          | ' amazing'
4980       | 1          | 'ading'
20459      | 1          | 'Its'
23594      | 1          | ' hostility'
23597      | 1          | ' discomfort'
5880       | 1          | 'ashion'
23612      | 1          | ' cherry'
5882       | 1          | ' Long'
23625      | 1          | 'places'
20449      | 1          | ' refined'
23637      | 1          | ' dialect'
23640      | 1          | 'itcher'
23644      | 1          | ' hull'
23649      | 1          | ' spying'
23655      | 1          | ' protesting'
23658      | 1          | ' uncover'
20442      | 1          | ' Mend'
4975       | 1          | ' reform'
23667      | 1          | ' descended'
20441      | 1          | ' Wake'
20429      | 1          | ' vic'
20426      | 1          | ' broker'
23685      | 1          | ' gems'
23687      | 1          | ' stretches'
4954       | 1          | 'nel'
20421      | 1          | ' Bent'
23706      | 1          | 'ricks'
20420      | 1          | ' contributors'
20418      | 1          | 'Cy'
23744      | 1          | ' oceans'
20407      | 1          | 'skin'
5901       | 1          | ' filled'
20381      | 1          | ' artillery'
20350      | 1          | ' Kiss'
20344      | 1          | 'Dist'
23802      | 1          | 'mediately'
20341      | 1          | ' Fate'
20339      | 1          | ' professors'
4908       | 1          | 'ga'
23823      | 1          | 'igator'
4905       | 1          | ' operation'
4900       | 1          | ' Although'
20334      | 1          | ' altitude'
20333      | 1          | 'paid'
23841      | 1          | ' freedoms'
5910       | 1          | 'obe'
4886       | 1          | ' detect'
23850      | 1          | 'Match'
20320      | 1          | ' Nicholas'
23856      | 1          | ' newborn'
23860      | 1          | ' sympath'
20318      | 1          | 'arel'
4879       | 1          | 'tes'
20308      | 1          | ' dragons'
4872       | 1          | 'ruit'
5928       | 1          | ' domestic'
23910      | 1          | ' hats'
20286      | 1          | 'filled'
4868       | 1          | 'list'
23923      | 1          | ' surgeon'
23929      | 1          | ' COR'
20273      | 1          | 'Mass'
23932      | 1          | ' toes'
20257      | 1          | 'Writ'
23934      | 1          | ' preserving'
23936      | 1          | 'grand'
4865       | 1          | ' border'
4864       | 1          | 'However'
20252      | 1          | ' reflecting'
23949      | 1          | 'aways'
20250      | 1          | ' debts'
23961      | 1          | 'identally'
20237      | 1          | ' beds'
23976      | 1          | ' appointments'
20231      | 1          | 'Address'
23980      | 1          | ' charities'
20227      | 1          | 'aunted'
5937       | 1          | 'sters'
20203      | 1          | ' dependency'
20201      | 1          | ' threatens'
20193      | 1          | 'inters'
5941       | 1          | ' supporters'
4835       | 1          | 'bert'
24023      | 1          | ' Gilbert'
4829       | 1          | ' kick'
24034      | 1          | ' weighs'
20183      | 1          | ' intest'
24048      | 1          | ' reservation'
24049      | 1          | ' sou'
5945       | 1          | 'urb'
5949       | 1          | ' Ap'
20160      | 1          | ' moisture'
10559      | 1          | ' boxes'
24066      | 1          | ' distraction'
20152      | 1          | ' repay'
24070      | 1          | ' drank'
24083      | 1          | ' gratitude'
5965       | 1          | 'rors'
5971       | 1          | 'osite'
24090      | 1          | 'gem'
20111      | 1          | ' Easter'
20102      | 1          | ' marriages'
5978       | 1          | 'olt'
24102      | 1          | 'Beyond'
24103      | 1          | ' devote'
24111      | 1          | 'French'
20089      | 1          | 'houses'
24120      | 1          | 'sold'
20078      | 1          | ' grind'
24129      | 1          | 'Prom'
20074      | 1          | 'urations'
24133      | 1          | ' reflex'
4791       | 1          | ' hus'
20073      | 1          | ' ruins'
20072      | 1          | ' aggrav'
20070      | 1          | ' pushes'
20048      | 1          | ' crust'
24159      | 1          | 'Dest'
24170      | 1          | ' stare'
24175      | 1          | ' strengthening'
5982       | 1          | ' entered'
20035      | 1          | 'Unknown'
4789       | 1          | ' Hall'
24195      | 1          | ' judgments'
20023      | 1          | ' chasing'
4775       | 1          | 'word'
6011       | 1          | ' offering'
24213      | 1          | ' Might'
20005      | 1          | ' hobby'
24219      | 1          | 'still'
24224      | 1          | ' institute'
4750       | 1          | ' mentioned'
19999      | 1          | ' meteor'
24237      | 1          | ' mitigate'
6018       | 1          | 'arrow'
24242      | 1          | ' differs'
19989      | 1          | ' lacked'
19982      | 1          | ' vowed'
24264      | 1          | ' expire'
6023       | 1          | ' Another'
19968      | 1          | 'amiliar'
6031       | 1          | ' Di'
19963      | 1          | 'went'
19960      | 1          | ' tended'
24295      | 1          | ' Condition'
6036       | 1          | ' teen'
6041       | 1          | ' lots'
4739       | 1          | 'ups'
6042       | 1          | 'life'
19951      | 1          | ' cared'
6057       | 1          | 'game'
4733       | 1          | 'ossible'
24347      | 1          | ' Bring'
24348      | 1          | ' richest'
6059       | 1          | ' prin'
24357      | 1          | ' poised'
24362      | 1          | ' discoveries'
24372      | 1          | ' boiling'
24387      | 1          | 'Coin'
6063       | 1          | 'suit'
24419      | 1          | 'emb'
19915      | 1          | 'cro'
19908      | 1          | ' collar'
19892      | 1          | 'older'
24431      | 1          | 'inged'
19889      | 1          | ' inclusive'
19888      | 1          | ' positively'
6082       | 1          | ' distribution'
24447      | 1          | ' tearing'
4728       | 1          | 'otten'
19865      | 1          | 'asers'
4726       | 1          | ' sequ'
19864      | 1          | 'Wed'
24477      | 1          | ' vul'
19860      | 1          | ' pipes'
19856      | 1          | 'Clear'
24498      | 1          | 'violent'
24502      | 1          | 'Guard'
4697       | 1          | ' older'
24508      | 1          | 'rue'
19852      | 1          | 'Var'
19838      | 1          | ' sciences'
24558      | 1          | ' unite'
4685       | 1          | 'lor'
4682       | 1          | ' Franc'
4679       | 1          | 'bre'
4678       | 1          | ' skills'
19816      | 1          | 'mix'
6088       | 1          | ' plenty'
24590      | 1          | ' laps'
4657       | 1          | 'cks'
24597      | 1          | 'Bal'
24601      | 1          | ' sacrifices'
24606      | 1          | 'Moreover'
19796      | 1          | 'find'
4638       | 1          | ' Mer'
24622      | 1          | 'general'
24626      | 1          | ' Berg'
24632      | 1          | ' slash'
19795      | 1          | 'prim'
24650      | 1          | ' folded'
19759      | 1          | ' conception'
19756      | 1          | ' plausible'
24667      | 1          | ' bolts'
4633       | 1          | ' negative'
24673      | 1          | ' unreasonable'
19723      | 1          | ' Aub'
6105       | 1          | ' properly'
24686      | 1          | ' forc'
6110       | 1          | ' defensive'
6114       | 1          | ' Vict'
6121       | 1          | ' transform'
19673      | 1          | 'lords'
24705      | 1          | 'ipl'
19652      | 1          | ' Nec'
19648      | 1          | ' validity'
19642      | 1          | ' shouting'
19638      | 1          | ' packet'
24748      | 1          | ' conve'
24749      | 1          | 'Business'
4623       | 1          | 'bing'
24781      | 1          | ' appell'
24790      | 1          | ' sunk'
24807      | 1          | 'inventory'
4622       | 1          | ' slightly'
24815      | 1          | 'meaning'
24818      | 1          | ' mant'
24819      | 1          | 'Side'
19633      | 1          | 'Want'
6145       | 1          | ' marg'
6146       | 1          | ' ske'
24849      | 1          | 'Abs'
4604       | 1          | 'lig'
24860      | 1          | 'Players'
6148       | 1          | 'elly'
24868      | 1          | ' Lynn'
19596      | 1          | 'occup'
24882      | 1          | 'orously'
6150       | 1          | ' remained'
19562      | 1          | ' Hungary'
19558      | 1          | ' fog'
4588       | 1          | ' influence'
19552      | 1          | ' inherited'
19550      | 1          | ' dip'
19532      | 1          | 'sure'
24930      | 1          | ' allowance'
24949      | 1          | ' crushing'
24952      | 1          | 'keepers'
24957      | 1          | 'chieve'
19530      | 1          | ' Forward'
24968      | 1          | ' beverage'
4580       | 1          | ' micro'
24978      | 1          | 'unciation'
6167       | 1          | ' label'
24987      | 1          | 'uously'
19517      | 1          | ' Mediterranean'
19515      | 1          | ' Summon'
25025      | 1          | 'Greg'
6171       | 1          | ' syn'
19509      | 1          | 'short'
19506      | 1          | ' imagery'
25045      | 1          | ' mans'
19501      | 1          | ' peculiar'
4575       | 1          | 'unction'
25059      | 1          | ' Greeks'
4569       | 1          | ' traditional'
19489      | 1          | 'shine'
19470      | 1          | ' lag'
25073      | 1          | ' withstand'
25080      | 1          | 'heat'
19467      | 1          | ' forbidden'
19450      | 1          | ' olive'
19445      | 1          | ' pulse'
19431      | 1          | ' spill'
19430      | 1          | ' Write'
4541       | 1          | 'enses'
25124      | 1          | 'dead'
4528       | 1          | 'li'
4520       | 1          | 'vant'
25133      | 1          | ' refrain'
25135      | 1          | 'rule'
4519       | 1          | ' incident'
19412      | 1          | 'six'
19369      | 1          | ' foundations'
19356      | 1          | ' harness'
25167      | 1          | 'growing'
25170      | 1          | ' Advance'
19352      | 1          | 'Lim'
25175      | 1          | ' successive'
19350      | 1          | ' glimpse'
25180      | 1          | 'ackets'
4501       | 1          | 'ipping'
25203      | 1          | ' barn'
25205      | 1          | 'aucas'
4493       | 1          | ' projects'
6218       | 1          | ' messages'
6230       | 1          | 'season'
25220      | 1          | ' prud'
4484       | 1          | 'rian'
6237       | 1          | ' innov'
19323      | 1          | ' runners'
4481       | 1          | ' posted'
25242      | 1          | ' taller'
6245       | 1          | ' Dev'
19298      | 1          | 'fram'
25252      | 1          | 'unless'
25253      | 1          | 'itious'
25258      | 1          | ' hypocr'
6274       | 1          | ' batt'
25265      | 1          | 'fashion'
19272      | 1          | ' valley'
25276      | 1          | ' glut'
25280      | 1          | 'gel'
19271      | 1          | ' cope'
4466       | 1          | ' budget'
4460       | 1          | ' Mil'
25311      | 1          | 'horn'
19267      | 1          | ' corrected'
6281       | 1          | 'geon'
19236      | 1          | ' bucket'
19235      | 1          | 'ieth'
25367      | 1          | 'brow'
6294       | 1          | ' fired'
19221      | 1          | 'Sal'
19216      | 1          | 'holding'
25381      | 1          | 'Thursday'
4451       | 1          | ' smart'
19197      | 1          | 'Pay'
6302       | 1          | 'ounded'
25403      | 1          | ' demise'
4441       | 1          | ' creating'
19184      | 1          | 'Water'
19167      | 1          | ' nursing'
19155      | 1          | 'sun'
25420      | 1          | ' deepest'
4438       | 1          | ' offered'
25432      | 1          | ' assemble'
6310       | 1          | 'Inst'
6316       | 1          | 'ompl'
19123      | 1          | ' Hour'
25480      | 1          | 'hook'
4431       | 1          | ' accur'
4429       | 1          | ' station'
4410       | 1          | ' devices'
19112      | 1          | 'arted'
4401       | 1          | ' Light'
25517      | 1          | 'Inc'
19110      | 1          | ' stretched'
25530      | 1          | ' motions'
4399       | 1          | 'verse'
19103      | 1          | 'wed'
19100      | 1          | 'Report'
19094      | 1          | 'brook'
19089      | 1          | ' issuing'
25568      | 1          | ' evid'
25573      | 1          | ' clown'
25578      | 1          | ' consequently'
25579      | 1          | 'present'
19079      | 1          | 'heres'
19074      | 1          | ' twisted'
25591      | 1          | 'those'
4395       | 1          | ' shooting'
6331       | 1          | ' tack'
25607      | 1          | ' fairy'
25613      | 1          | ' pupils'
25623      | 1          | ' confessed'
25624      | 1          | 'Bug'
25628      | 1          | 'Double'
19044      | 1          | 'Mat'
19017      | 1          | ' victories'
25652      | 1          | 'question'
25655      | 1          | ' sor'
25660      | 1          | ' Bened'
18991      | 1          | 'imation'
18989      | 1          | ' washed'
18985      | 1          | ' metres'
18979      | 1          | ' certainty'
18978      | 1          | ' concludes'
4386       | 1          | 'iling'
4384       | 1          | ' debate'
25704      | 1          | ' stainless'
18974      | 1          | ' dungeon'
25721      | 1          | ' spice'
4380       | 1          | ' People'
18969      | 1          | ' planted'
6341       | 1          | ' banks'
25744      | 1          | ' props'
6347       | 1          | 'isted'
18927      | 1          | 'something'
18922      | 1          | ' urine'
18912      | 1          | ' cu'
25766      | 1          | 'breaker'
6352       | 1          | ' subs'
6360       | 1          | 'cluding'
4356       | 1          | ' bur'
18894      | 1          | ' digging'
4354       | 1          | 'term'
4347       | 1          | ' Port'
25821      | 1          | 'gars'
18893      | 1          | 'voc'
25826      | 1          | 'broken'
25827      | 1          | ' statues'
4340       | 1          | 'izes'
6364       | 1          | ' slowly'
18886      | 1          | 'rolling'
18876      | 1          | ' distinguished'
18862      | 1          | ' slim'
6370       | 1          | ' attempts'
25856      | 1          | ' violently'
6373       | 1          | ' findings'
18850      | 1          | ' privileges'
18837      | 1          | ' armies'
4333       | 1          | ' Power'
18836      | 1          | ' cricket'
18829      | 1          | 'wolf'
25899      | 1          | ' ghosts'
6379       | 1          | ' Land'
18814      | 1          | ' proceeded'
4313       | 1          | ' recommend'
18811      | 1          | 'amo'
4312       | 1          | ' Ber'
25927      | 1          | 'request'
18790      | 1          | ' miser'
4308       | 1          | ' basis'
25953      | 1          | ' Wolves'
25955      | 1          | 'oult'
18783      | 1          | ' factions'
18780      | 1          | 'built'
18775      | 1          | ' infants'
26005      | 1          | ' embracing'
6403       | 1          | ' university'
6404       | 1          | 'log'
18743      | 1          | 'Order'
26022      | 1          | 'eight'
18738      | 1          | 'endor'
18734      | 1          | ' ingredient'
26037      | 1          | 'pard'
26043      | 1          | 'aum'
26044      | 1          | ' blasted'
26045      | 1          | ' mysteries'
18731      | 1          | ' wizard'
26051      | 1          | ' orphan'
26057      | 1          | ' prosecute'
4299       | 1          | 'def'
26066      | 1          | 'atra'
26069      | 1          | 'diff'
6407       | 1          | ' True'
26091      | 1          | ' bolster'
26113      | 1          | ' Frederick'
18725      | 1          | ' cel'
4298       | 1          | 'ront'
26125      | 1          | 'Close'
26130      | 1          | 'School'
4297       | 1          | ' customers'
6422       | 1          | 'erg'
18717      | 1          | ' disproportion'
26167      | 1          | ' narrowly'
26172      | 1          | ' chased'
26189      | 1          | ' entit'
6425       | 1          | 'Note'
18683      | 1          | 'Di'
6432       | 1          | 'terday'
18676      | 1          | 'castle'
6447       | 1          | ' reporting'
18658      | 1          | ' quo'
4266       | 1          | ' schools'
26215      | 1          | ' deprived'
18644      | 1          | ' upward'
26237      | 1          | ' prefers'
26239      | 1          | 'thus'
18642      | 1          | 'itan'
4250       | 1          | 'uing'
18636      | 1          | 'ipes'
6450       | 1          | ' sand'
26280      | 1          | ' thanked'
18627      | 1          | 'sight'
18619      | 1          | ' shaft'
18611      | 1          | ' obscure'
18608      | 1          | 'supp'
26331      | 1          | 'itud'
18606      | 1          | ' fist'
26338      | 1          | ' learnt'
18605      | 1          | ' mol'
26347      | 1          | ' speeding'
26348      | 1          | ' tackling'
26354      | 1          | ' Silence'
4232       | 1          | ' whatever'
26362      | 1          | 'Release'
26368      | 1          | ' meanings'
18572      | 1          | ' worries'
6474       | 1          | 'pired'
26382      | 1          | 'icester'
26387      | 1          | ' commenting'
18556      | 1          | ' junk'
4230       | 1          | ' Jer'
26409      | 1          | ' marching'
26412      | 1          | ' reside'
26413      | 1          | 'zzle'
4229       | 1          | ' il'
6476       | 1          | ' facing'
26437      | 1          | 'Simple'
26440      | 1          | 'prus'
26450      | 1          | ' ferry'
6478       | 1          | ' boss'
18534      | 1          | 'outed'
18530      | 1          | ' aired'
4224       | 1          | 'itz'
18529      | 1          | ' upt'
18527      | 1          | ' verse'
4215       | 1          | 'soft'
18525      | 1          | ' resignation'
26501      | 1          | 'nants'
26502      | 1          | 'won'
26508      | 1          | ' assisting'
4193       | 1          | ' helped'
26511      | 1          | ' worsh'
6479       | 1          | ' Hol'
26522      | 1          | 'orest'
26524      | 1          | 'ruce'
18521      | 1          | 'Unlike'
18497      | 1          | 'erver'
26537      | 1          | ' enlarg'
26546      | 1          | ' fost'
4185       | 1          | 'udd'
6497       | 1          | ' picked'
4182       | 1          | 'umn'
26552      | 1          | 'Gal'
6501       | 1          | 'stood'
18459      | 1          | ' ling'
6514       | 1          | ' wal'
4169       | 1          | 'ste'
26568      | 1          | 'Spl'
26569      | 1          | ' hooks'
26570      | 1          | 'uding'
18441      | 1          | ' eld'
18432      | 1          | ' treats'
26585      | 1          | 'performance'
26588      | 1          | ' Blow'
26592      | 1          | ' sinister'
6515       | 1          | ' observed'
26614      | 1          | ' lays'
18410      | 1          | ' grandmother'
6531       | 1          | ' struggle'
26628      | 1          | 'Cur'
4157       | 1          | 'iders'
26634      | 1          | 'porter'
26640      | 1          | ' Joan'
18372      | 1          | ' contradict'
6554       | 1          | ' agents'
18351      | 1          | 'wr'
26662      | 1          | 'shield'
18342      | 1          | ' gesture'
26671      | 1          | ' dictator'
26672      | 1          | ' dir'
18332      | 1          | 'Feed'
6572       | 1          | ' destroyed'
4111       | 1          | 'rated'
26688      | 1          | ' haunted'
26699      | 1          | 'Sad'
4108       | 1          | 'rav'
26726      | 1          | ' imaginary'
26727      | 1          | ' guiding'
18301      | 1          | ' Eyes'
18297      | 1          | ' misses'
6603       | 1          | 'pass'
4106       | 1          | 'ki'
6607       | 1          | 'chen'
4105       | 1          | 'ams'
18279      | 1          | ' medal'
6608       | 1          | ' properties'
26788      | 1          | 'Money'
18274      | 1          | 'Ut'
4098       | 1          | 'eat'
18271      | 1          | ' Vit'
4092       | 1          | 'acing'
18243      | 1          | 'Search'
4079       | 1          | ' reflect'
6623       | 1          | ' resident'
26834      | 1          | ' waved'
6635       | 1          | ' totally'
26843      | 1          | ' spun'
6649       | 1          | 'sl'
26846      | 1          | ' caus'
26849      | 1          | ' Gol'
26852      | 1          | ' gle'
18221      | 1          | ' tastes'
26868      | 1          | ' malt'
26872      | 1          | 'adding'
26875      | 1          | 'figure'
26886      | 1          | 'Carl'
4065       | 1          | ' crime'
26896      | 1          | ' hottest'
6651       | 1          | 'care'
26917      | 1          | ' goat'
26919      | 1          | 'ealing'
4061       | 1          | 'IP'
26927      | 1          | 'athing'
18205      | 1          | ' chim'
18203      | 1          | ' ambig'
26940      | 1          | ' corrupted'
6652       | 1          | 'icial'
18193      | 1          | ' Shaw'
6657       | 1          | 'urrent'
18176      | 1          | ' concealed'
26968      | 1          | 'bench'
18145      | 1          | ' bru'
18140      | 1          | ' remembers'
4034       | 1          | ' benefits'
6676       | 1          | 'essed'
27052      | 1          | ' hailed'
27059      | 1          | ' Bold'
4033       | 1          | 'col'
27077      | 1          | 'lace'
4018       | 1          | 'vention'
4002       | 1          | 'known'
6680       | 1          | 'ingu'
18099      | 1          | ' dism'
27100      | 1          | 'Kill'
18097      | 1          | ' empir'
27118      | 1          | 'oths'
27127      | 1          | ' burdens'
27129      | 1          | 'arious'
27141      | 1          | ' sinking'
3990       | 1          | ' corpor'
27149      | 1          | ' prose'
27150      | 1          | 'Wednesday'
27154      | 1          | ' contentious'
27162      | 1          | 'dain'
3989       | 1          | ' journal'
3986       | 1          | 'rowd'
27195      | 1          | 'Enc'
3985       | 1          | ' coach'
18086      | 1          | ' pitcher'
27209      | 1          | ' Burton'
18082      | 1          | 'eda'
3981       | 1          | ' Mart'
27223      | 1          | ' rainbow'
18058      | 1          | 'uffs'
27235      | 1          | 'neck'
27238      | 1          | 'must'
18045      | 1          | ' jumps'
27245      | 1          | 'Cover'
27255      | 1          | ' derivative'
3973       | 1          | 'itely'
27263      | 1          | ' ratt'
3970       | 1          | 'ica'
18039      | 1          | ' urgent'
6708       | 1          | ' Aff'
27289      | 1          | 'essing'
3955       | 1          | 'IM'
18034      | 1          | ' tackles'
27312      | 1          | 'fires'
6712       | 1          | ' institutions'
18025      | 1          | ' crafted'
18016      | 1          | ' morality'
17995      | 1          | 'idity'
17994      | 1          | 'asonable'
27340      | 1          | ' ceremonies'
27343      | 1          | 'beck'
6730       | 1          | ' frust'
27359      | 1          | 'aber'
3951       | 1          | ' lines'
17978      | 1          | ' flaws'
6743       | 1          | 'estival'
3949       | 1          | 'ipped'
27385      | 1          | 'lys'
27391      | 1          | ' Gent'
27400      | 1          | ' feathers'
6750       | 1          | 'ether'
27404      | 1          | 'Going'
17963      | 1          | ' dice'
17956      | 1          | ' appar'
6756       | 1          | ' Turn'
27446      | 1          | 'eph'
17948      | 1          | ' blew'
27457      | 1          | ' repaired'
17939      | 1          | ' probable'
17913      | 1          | 'borough'
27464      | 1          | ' scaled'
6764       | 1          | ' description'
27471      | 1          | 'begin'
17899      | 1          | 'hor'
27491      | 1          | ' hazards'
3944       | 1          | ' Bel'
17898      | 1          | ' portal'
3942       | 1          | ' Indian'
27516      | 1          | ' pirates'
17892      | 1          | 'achers'
17872      | 1          | ' buyer'
6765       | 1          | 'alle'
6778       | 1          | ' intention'
6784       | 1          | 'rence'
27538      | 1          | ' bishops'
27544      | 1          | 'capital'
17856      | 1          | ' conjunction'
27587      | 1          | ' rails'
3930       | 1          | 'aby'
6786       | 1          | ' Christmas'
27620      | 1          | ' Rash'
27623      | 1          | ' embro'
27627      | 1          | ' craz'
3924       | 1          | 'uration'
6789       | 1          | ' tested'
27644      | 1          | ' jelly'
17845      | 1          | 'swer'
3922       | 1          | 'ilies'
3918       | 1          | ' style'
6791       | 1          | 'asks'
17833      | 1          | 'pires'
27682      | 1          | 'Ing'
27685      | 1          | ' fec'
3915       | 1          | ' grad'
3905       | 1          | ' Angel'
17822      | 1          | 'Lab'
27714      | 1          | ' rubbing'
27718      | 1          | 'established'
6807       | 1          | ' walked'
17813      | 1          | ' frankly'
27736      | 1          | 'rers'
3903       | 1          | 'band'
3895       | 1          | ' feature'
27753      | 1          | 'balanced'
27762      | 1          | ' tug'
27769      | 1          | 'gio'
3885       | 1          | 'aud'
27787      | 1          | 'angles'
27794      | 1          | 'boarding'
3883       | 1          | 'ancy'
3878       | 1          | ' Great'
27816      | 1          | 'infect'
17812      | 1          | ' provinces'
27821      | 1          | ' shaken'
17810      | 1          | ' horizon'
17805      | 1          | 'mill'
17776      | 1          | 'again'
27853      | 1          | ' Io'
17744      | 1          | 'sett'
27858      | 1          | ' undes'
3866       | 1          | 'pre'
6832       | 1          | ' buildings'
17720      | 1          | 'sers'
3864       | 1          | ' Cr'
17687      | 1          | ' reversed'
27904      | 1          | ' sucking'
27909      | 1          | ' plagued'
3849       | 1          | 'inter'
27914      | 1          | 'Remove'
27938      | 1          | 'needed'
17685      | 1          | ' fisher'
3846       | 1          | 'cell'
6855       | 1          | ' mand'
27959      | 1          | 'flies'
27961      | 1          | ' swallowed'
3837       | 1          | ' Sand'
27968      | 1          | ' aven'
17679      | 1          | ' unint'
3831       | 1          | ' Tur'
27976      | 1          | 'olate'
17675      | 1          | ' remainder'
28001      | 1          | ' eve'
28009      | 1          | ' martyr'
6857       | 1          | ' Walk'
28022      | 1          | ' chap'
6866       | 1          | ' Sar'
28030      | 1          | 'omew'
3815       | 1          | ' values'
17648      | 1          | ' obstacles'
6867       | 1          | ' amounts'
17621      | 1          | ' Falcon'
28052      | 1          | ' steals'
28055      | 1          | ' sturdy'
3810       | 1          | 'mine'
28062      | 1          | ' feder'
17612      | 1          | ' hardest'
3808       | 1          | 'rs'
28066      | 1          | 'ankind'
3806       | 1          | ' Out'
3804       | 1          | ' passed'
17591      | 1          | ' catches'
28088      | 1          | ' franchises'
28093      | 1          | 'Soon'
28100      | 1          | 'Arg'
28106      | 1          | ' Honest'
3799       | 1          | ' observ'
17587      | 1          | 'lessness'
28118      | 1          | ' obstruction'
3791       | 1          | 'New'
17584      | 1          | 'Af'
3783       | 1          | ' science'
28173      | 1          | ' covenant'
28176      | 1          | ' quart'
28177      | 1          | 'almost'
28178      | 1          | ' guarded'
17574      | 1          | 'Foot'
3769       | 1          | ' provides'
17561      | 1          | 'cond'
17560      | 1          | ' valued'
17538      | 1          | 'aiden'
28215      | 1          | ' condemnation'
17531      | 1          | 'orde'
28230      | 1          | 'lead'
28232      | 1          | ' reclaim'
28254      | 1          | 'Hell'
17529      | 1          | 'station'
28281      | 1          | 'vice'
28286      | 1          | 'tun'
28302      | 1          | ' penetrate'
28305      | 1          | ' stamped'
28310      | 1          | ' aided'
28316      | 1          | 'Charg'
28319      | 1          | ' Providence'
6893       | 1          | 'bal'
6920       | 1          | ' mail'
17506      | 1          | 'itus'
17496      | 1          | 'urers'
17495      | 1          | ' godd'
17491      | 1          | ' unbel'
17484      | 1          | 'idget'
3751       | 1          | ' showed'
28365      | 1          | ' minion'
28366      | 1          | 'raved'
28368      | 1          | ' dreaming'
28370      | 1          | ' Cain'
28381      | 1          | ' cue'
17479      | 1          | 'icky'
28385      | 1          | ' expiration'
17455      | 1          | ' guided'
28393      | 1          | ' rents'
17451      | 1          | ' continually'
17450      | 1          | ' risen'
6950       | 1          | 'igg'
28461      | 1          | 'tri'
28468      | 1          | ' disclaim'
28471      | 1          | ' induction'
28484      | 1          | 'contract'
28503      | 1          | ' Lomb'
17445      | 1          | ' rides'
28506      | 1          | ' admiration'
28507      | 1          | ' swung'
6955       | 1          | ' Cop'
28512      | 1          | 'Shot'
28524      | 1          | 'Born'
17432      | 1          | ' marketplace'
17403      | 1          | 'atisf'
17396      | 1          | 'zel'
17390      | 1          | ' accidents'
28543      | 1          | ' enclosed'
17387      | 1          | ' refusal'
28558      | 1          | 'eny'
17385      | 1          | ' limitation'
28569      | 1          | ' termed'
28582      | 1          | 'mur'
28583      | 1          | ' stray'
